university,enrollment,first.gen,year,num.courses,faculty,race,other.race,alcohol,social.network,sleep,enough.sleep,exercise,diet,GPA.range,gender,age,disability,PSS_1,PSS_2,PSS_3,PSS_4,PSS_5,PSS_6,PSS_7,PSS_8,PSS_9,PSS_10,RSES_1,RSES_2,RSES_3,RSES_4,RSES_5,RSES_6,RSES_7,RSES_8,RSES_9,RSES_10,GSE_1,GSE_2,GSE_3,GSE_4,GSE_5,GSE_6,GSE_7,GSE_8,GSE_9,GSE_10,LOTR_1,LOTR_3,LOTR_4,LOTR_7,LOTR_9,LOTR_10,SWLS_1,SWLS_2,SWLS_3,SWLS_4,SWLS_5,GSQA_1,GSQA_2,GSQA_3,GSQA_4,GSQA_5,GSQA_6,GSQA_7,GSQB_1,GSQB_2,GSQB_3,GSQB_4,GSQB_5,GSQB_6,GSQB_7,GSQC_1,GSQC_2,GSQC_3,GSQC_4,GSQC_5,GSQC_6,GSQC_7,PSS.total,RSES.total,GSE.total,LOTR.total,SWLS.total,GHQ.total,PSS.help,PSS.eff,GHQa.total,QHQb.total,GHQc.total,replicate,living,covid.test,phys.class,online.class
1,1,3,1,4,2,8,West Indian or Caribbean,1,2,2,2,1,1,,female,19,1,2,4,4,3,3,4,3,3,2,4,2,2,1,2,1,1,1,1,0,0,3,2,3,3,2,3,3,2,2,3,1,1,1,1,1,1,6,6,6,6,6,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,32,11,26,6,10,19,12,20,6,6,7,b,,,,
1,1,1,1,6,3,1,,2,3,1,2,1,1,,female,19,3,3,3,3,1,1,2,1,1,2,3,1,2,0,3,0,1,1,1,3,3,4,2,3,4,3,4,4,4,4,4,0,0,0,0,0,0,6,6,7,4,7,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,20,15,36,0,10,18,4,16,5,7,6,b,,,,
1,1,2,1,6,2,5,,1,4,2,1,1,2,,female,18,2,3,4,3,2,3,3,1,1,4,4,3,2,0,2,0,3,3,1,1,0,3,3,3,3,3,3,3,3,3,3,1,0,1,0,0,0,6,5,5,5,6,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,28,15,30,2,13,16,7,21,5,5,6,b,,,,
1,1,1,1,6,3,1,,1,3,3,2,1,2,,male,18,2,2,1,3,2,2,2,4,3,0,0,3,3,2,2,1,3,3,2,1,1,3,2,3,2,1,3,2,3,3,1,3,1,2,3,1,4,5,4,4,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,19,21,23,14,18,9,11,8,1,1,7,b,,,,
1,1,2,1,7,6,8,European,2,4,1,2,1,1,,female,18,2,2,3,3,0,2,4,1,1,4,4,1,1,0,1,0,1,1,0,0,0,4,4,3,3,2,4,2,3,3,3,2,3,4,4,3,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,24,5,31,20,35,7,4,20,1,4,2,b,,,,
1,1,2,1,6,3,4,,1,4,2,2,2,2,,female,18,3,2,2,3,2,1,2,1,2,1,3,4,4,2,4,2,3,3,1,1,1,4,3,3,3,3,4,2,3,3,3,4,4,3,3,3,4,2,1,1,2,2,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,19,25,31,21,32,15,6,13,4,4,7,b,,,,
1,1,2,1,6,3,4,,1,3,2,2,2,3,,female,19,2,1,2,3,1,1,1,2,1,1,0,3,3,2,3,2,3,3,1,0,0,4,3,4,3,4,4,3,4,4,3,2,1,2,3,1,3,4,3,2,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,13,20,36,12,23,6,5,8,1,0,5,b,,,,
1,1,1,1,6,1,1,,2,4,1,1,1,1,,male,18,2,2,3,3,3,3,2,2,3,2,2,2,2,1,2,1,2,2,0,1,1,3,2,3,3,3,3,2,3,3,3,2,1,2,0,0,2,6,5,6,6,7,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,25,14,28,7,10,17,11,14,6,6,5,b,,,,
1,1,2,1,6,3,6,,2,3,2,2,3,4,,female,18,2,4,3,4,2,2,3,2,3,2,1,4,3,3,3,3,4,3,1,2,2,3,3,3,4,3,4,2,3,3,4,2,3,3,4,4,4,2,1,2,4,5,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,26,28,32,20,26,13,9,17,1,7,5,b,,,,
1,1,2,1,8,6,1,,1,4,2,2,2,1,,female,18,2,4,4,4,4,3,4,3,4,4,4,2,3,0,3,0,1,1,1,0,0,4,3,4,3,3,4,3,3,4,2,4,2,0,0,0,0,6,6,6,6,7,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,38,11,33,6,9,18,14,24,6,6,6,b,,,,
1,1,2,1,7,6,8,European,2,4,1,2,1,1,,female,18,2,3,3,4,0,1,4,2,1,4,4,1,1,0,1,0,1,1,1,1,0,4,3,3,4,3,4,3,4,4,4,3,4,4,3,3,4,3,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,26,7,36,21,31,5,4,22,1,3,1,b,,,,
1,1,2,1,6,3,1,,1,1,4,1,1,2,,female,18,3,2,3,0,2,2,0,2,3,3,3,3,2,1,2,0,3,2,1,1,1,3,3,2,2,2,3,3,3,3,3,2,1,3,3,3,2,5,3,3,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,20,16,27,14,24,10,9,11,7,0,3,b,,,,
1,"1,5,6",2,2,5,1,1,,1,3,2,2,3,3,3,female,19,2,4,4,4,2,2,3,2,2,4,4,3,2,1,2,1,3,2,1,1,1,3,2,2,2,3,3,2,2,3,1,3,1,1,2,2,2,4,5,4,5,5,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,31,17,23,11,17,11,8,23,2,6,3,b,,,,
1,1,2,1,6,3,5,,1,3,1,2,1,1,,male,18,2,2,1,3,3,4,0,1,1,2,2,4,4,3,4,2,4,3,2,2,2,3,4,4,3,3,3,3,3,3,3,2,1,4,4,0,4,6,6,7,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,19,30,32,15,7,7,9,10,1,0,6,b,,,,
1,1,2,1,5,3,1,,2,4,2,2,1,2,,female,17,2,2,1,4,2,2,1,3,2,4,4,3,3,1,3,2,3,2,0,0,0,4,3,4,3,3,4,3,4,3,3,1,3,1,1,1,2,2,2,1,2,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,25,17,34,9,32,13,9,16,5,6,2,b,,,,
1,1,1,3,6,3,5,,1,4,2,2,1,2,4,female,20,2,2,2,3,1,2,2,1,2,2,1,3,3,2,3,2,3,2,1,1,2,3,3,3,3,2,4,3,2,3,3,2,2,1,1,2,2,5,4,5,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,18,22,29,10,21,8,6,12,0,1,7,b,,,,
1,1,1,1,5,4,5,,4,4,3,2,1,2,,female,19,1,2,3,4,3,3,3,4,2,3,4,3,2,0,2,1,1,1,0,2,1,2,2,2,1,3,3,1,3,2,1,0,1,1,2,1,2,5,1,5,3,7,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,31,13,20,7,19,18,12,19,6,5,7,b,,,,
1,1,1,1,6,2,6,,1,3,3,1,1,3,,female,19,2,3,2,3,2,2,1,2,1,2,1,3,3,1,3,2,3,3,1,1,1,4,3,3,3,3,3,3,3,4,3,1,1,2,2,3,2,3,2,2,2,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19,21,32,11,26,2,7,12,0,2,0,b,,,,
1,1,2,1,6,3,5,,1,3,3,2,1,3,,female,18,2,1,4,2,2,2,3,1,2,2,3,3,4,2,4,2,4,4,1,2,1,3,3,2,3,3,3,3,3,3,3,2,4,1,3,2,4,4,3,6,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,22,27,29,16,17,7,7,15,1,0,6,b,,,,
1,1,2,1,6,2,6,,2,4,3,1,1,3,,female,18,2,3,2,3,2,2,2,1,2,2,1,3,3,2,3,2,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,20,23,30,12,27,7,7,13,1,0,6,b,,,,
1,1,2,1,6,3,1,,2,4,3,2,1,3,,female,18,2,4,4,4,1,1,4,1,1,2,3,3,2,1,3,1,2,3,1,1,1,3,2,2,3,2,3,2,2,3,3,3,1,3,2,2,2,2,2,3,3,3,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,25,18,25,13,27,12,4,21,3,5,4,b,,,,
1,1,2,1,6,4,9,,2,3,2,1,1,3,,female,18,2,2,2,4,2,1,2,2,1,2,2,3,2,2,2,1,2,2,1,1,1,3,3,3,3,3,3,2,2,4,3,2,1,2,2,3,3,3,2,2,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,20,17,29,13,23,7,6,14,1,0,6,b,,,,
1,1,2,1,6,5,5,,1,3,3,1,1,2,,male,18,2,3,3,4,2,2,3,2,2,3,3,3,3,2,3,2,3,3,1,1,1,3,3,3,3,3,3,3,2,3,3,4,2,2,3,2,2,2,3,2,1,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,27,22,29,15,28,9,8,19,1,2,6,b,,,,
1,1,3,1,6,3,1,,1,3,2,2,2,3,,female,18,2,0,2,3,1,2,2,0,1,1,2,3,3,1,3,1,2,4,1,1,1,4,3,3,3,3,3,4,3,3,3,3,2,3,3,2,3,5,2,2,2,5,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,14,20,32,16,24,12,4,10,5,1,6,b,,,,
1,1,2,1,6,3,5,,1,3,1,2,1,1,,female,18,2,1,1,2,1,2,2,2,3,3,4,2,1,2,2,2,2,2,0,1,1,3,2,4,3,3,4,3,2,3,3,4,2,1,1,1,2,6,5,5,3,7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,21,15,30,11,14,7,8,13,1,2,4,b,,,,
1,1,2,1,6,3,"6,8",Jewish,2,3,2,2,1,2,,female,19,2,2,3,4,2,2,4,2,3,2,4,4,4,3,4,2,2,2,0,1,1,3,3,3,3,3,4,4,4,4,2,1,1,2,2,3,2,5,1,4,4,6,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,28,23,33,11,20,17,9,19,5,7,5,b,,,,
1,1,1,1,8,6,6,,2,4,3,1,2,2,,female,18,2,2,3,4,1,3,3,2,2,2,2,3,3,1,3,1,3,3,1,1,1,3,2,2,3,3,3,2,3,2,3,3,1,3,1,1,2,2,2,3,3,3,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,24,20,26,11,27,10,8,16,4,2,4,b,,,,
1,1,2,1,7,6,1,,2,3,2,2,2,3,,female,18,2,3,4,4,2,2,2,3,3,2,4,4,4,3,4,1,3,3,1,1,2,3,2,3,3,2,4,4,2,3,3,3,2,4,2,3,3,3,3,2,3,4,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,29,26,29,17,25,11,10,19,2,3,6,b,,,,
1,1,2,1,6,2,6,,2,4,3,2,1,3,,female,18,2,2,1,3,2,1,2,1,2,1,2,3,3,2,3,2,3,3,2,1,1,3,2,3,3,3,3,2,3,2,3,3,3,3,2,4,3,3,2,2,3,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,17,23,27,18,27,10,6,11,2,2,6,b,,,,
1,1,2,1,7,6,5,,1,3,3,1,1,2,,female,19,1,2,2,3,1,2,2,2,3,2,1,3,4,2,3,2,3,4,2,2,3,3,3,4,3,3,3,2,2,2,3,2,1,3,1,3,3,4,3,2,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,20,28,28,13,25,6,8,12,0,2,4,b,,,,
1,1,2,1,6,3,1,,1,1,4,1,1,2,,female,18,3,1,2,2,2,3,2,2,1,2,3,2,1,3,3,1,2,3,1,2,1,2,2,3,2,2,2,3,3,3,2,2,2,2,1,3,1,4,2,7,6,3,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,20,19,24,11,18,8,8,12,3,3,2,b,,,,
1,1,1,1,7,12,6,,1,4,3,1,1,2,,female,18,2,2,2,2,1,2,3,3,2,1,1,3,4,2,3,2,4,3,1,2,2,3,3,3,4,4,4,3,4,3,3,3,2,3,1,2,2,2,2,3,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,19,26,34,13,28,9,8,11,3,0,6,b,,,,
1,1,1,1,6,3,6,,1,3,3,1,1,2,,female,19,1,3,2,2,1,2,1,3,1,2,1,3,3,2,4,2,3,3,0,2,2,3,3,3,3,3,3,3,4,3,3,2,3,2,2,1,2,4,4,3,4,6,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,18,24,31,12,19,13,7,11,5,2,6,b,,,,
1,1,1,2,6,3,1,,2,3,3,1,1,3,4,male,19,2,1,1,1,1,1,0,0,1,1,0,3,3,3,3,2,2,2,1,3,2,3,2,3,3,3,3,3,2,3,3,1,2,1,2,1,1,3,2,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,7,24,28,8,20,5,3,4,0,0,5,b,,,,
1,1,2,1,6,2,6,,2,3,2,2,1,2,,female,18,2,1,1,1,1,1,0,1,0,0,0,3,3,3,3,3,4,4,3,2,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,38,24,34,1,3,3,1,0,0,b,,,,
1,1,1,1,6,3,4,,2,4,3,1,1,3,,female,18,2,0,1,4,3,1,2,1,2,1,3,3,3,0,3,3,3,2,1,1,1,3,3,4,2,1,3,3,4,3,4,1,1,2,0,1,1,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,18,20,30,6,24,4,7,11,0,1,3,b,,,,
1,1,2,1,6,3,6,,2,4,3,2,2,3,,female,18,2,2,2,3,2,2,2,1,2,2,2,3,3,2,3,2,3,2,1,2,2,3,2,3,3,3,3,3,3,3,2,1,1,1,1,2,2,3,2,4,2,3,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,20,23,28,8,26,11,7,13,4,2,5,b,,,,
1,1,2,1,6,3,6,,2,4,2,2,1,2,,female,18,2,4,4,4,2,3,2,3,3,3,4,4,4,1,3,1,2,3,0,0,0,3,4,3,4,4,4,2,3,4,4,0,0,1,0,1,0,5,6,2,2,3,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,32,18,35,2,22,14,11,21,1,7,6,b,,,,
1,1,2,1,6,2,6,,2,3,2,2,1,1,,female,18,2,2,3,4,2,3,3,2,3,2,3,4,3,2,3,2,3,3,0,1,2,3,2,2,2,3,4,3,3,3,3,2,0,1,2,2,3,5,3,2,4,2,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,27,23,28,10,24,14,10,17,4,4,6,b,,,,
1,1,2,1,6,1,"1,6",,1,3,3,2,1,2,,female,18,2,2,2,3,2,3,2,2,3,1,2,3,3,2,3,1,3,2,1,1,1,4,3,4,3,4,4,3,3,3,3,2,3,4,3,3,1,3,5,4,3,2,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,22,20,34,16,23,10,10,12,5,2,3,b,,,,
1,1,1,1,6,3,6,,1,2,3,2,2,2,,female,18,2,2,3,4,2,3,4,2,3,2,3,2,2,1,2,1,2,2,0,0,0,2,1,2,1,2,3,1,1,2,1,3,1,0,2,1,1,4,5,6,5,7,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,28,12,16,8,13,13,10,18,4,2,7,b,,,,
1,1,2,1,6,5,5,,1,3,2,2,1,4,,male,18,2,2,1,4,1,1,2,2,1,0,1,3,4,3,3,3,3,3,1,1,2,4,2,4,3,3,4,2,3,3,3,2,3,3,3,3,4,3,2,2,1,6,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,15,26,31,18,26,14,5,10,3,4,7,b,,,,
1,1,2,1,6,3,6,,2,4,3,1,1,2,,female,19,2,2,2,3,2,2,1,2,3,2,2,3,3,2,3,2,3,3,1,2,2,3,3,3,3,3,3,2,3,3,3,1,1,2,2,2,2,3,3,3,4,4,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,21,24,29,10,23,15,9,12,4,5,6,b,,,,
1,1,2,1,6,3,5,,1,4,2,2,1,2,,female,18,2,2,2,3,1,2,1,2,1,3,2,4,4,3,3,3,3,3,2,2,2,3,3,3,3,3,3,4,3,4,3,1,1,4,3,3,4,3,3,3,3,6,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,19,29,32,16,22,12,6,13,4,4,4,b,,,,
1,1,2,1,6,2,6,,2,4,3,2,1,3,,female,18,2,2,2,2,1,2,1,1,1,2,1,4,3,2,3,3,3,3,2,1,1,3,2,3,3,2,3,2,3,3,3,1,2,3,3,3,3,2,3,3,3,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,25,27,15,23,3,5,10,2,0,1,b,,,,
1,1,2,1,6,6,6,,1,2,3,2,1,2,,female,28,1,2,3,3,1,1,1,3,1,1,2,3,3,3,3,2,2,2,0,3,2,2,2,2,3,2,2,2,2,2,2,1,2,4,1,1,1,6,6,6,3,6,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,18,23,21,10,13,9,6,12,3,1,5,b,,,,
1,1,2,4,6,2,6,,2,4,2,2,1,2,3,female,21,2,2,3,2,1,2,1,2,1,3,1,4,4,2,3,2,3,3,3,2,2,3,3,2,3,3,3,2,2,3,3,2,1,4,1,1,4,2,2,3,3,6,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,18,28,27,13,24,7,6,12,2,2,3,b,,,,
1,1,2,1,6,2,"6,8",Spanish,1,3,3,1,1,2,,female,18,2,2,2,2,2,2,1,1,3,2,1,3,3,2,3,2,2,2,0,2,1,3,4,3,3,3,4,3,3,4,3,3,0,2,2,3,3,3,3,2,2,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18,20,33,13,29,7,8,10,5,0,2,b,,,,
1,1,2,1,6,3,6,,2,4,2,2,1,3,,female,18,2,2,3,3,2,2,2,3,2,2,2,4,4,2,4,3,3,3,1,2,3,3,3,3,3,3,4,2,3,3,3,1,2,2,2,2,2,3,2,2,2,3,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,23,29,30,11,28,13,9,14,5,6,2,b,,,,
1,1,2,1,6,3,5,,1,4,2,2,1,2,,female,19,2,2,4,2,4,4,4,1,2,1,2,3,3,0,2,0,1,1,1,0,0,2,3,2,2,3,3,3,3,3,2,3,0,0,1,1,1,6,5,6,4,7,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,26,11,26,6,12,13,11,15,3,3,7,b,,,,
1,1,2,1,6,3,5,,1,3,3,1,1,3,,female,18,2,3,2,3,2,2,2,2,2,2,1,3,3,2,3,1,2,3,1,1,1,3,2,2,3,3,3,2,2,3,3,1,2,1,2,3,2,1,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,21,20,26,11,31,6,8,13,1,0,5,b,,,,
1,1,2,1,6,2,4,,1,3,2,2,1,1,,female,19,2,2,3,4,2,3,2,2,3,3,3,3,3,2,3,2,2,2,0,0,1,3,3,2,3,3,3,2,2,3,3,1,0,0,1,1,0,6,7,6,6,3,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,27,18,27,3,12,17,10,17,6,5,6,b,,,,
1,1,1,1,6,3,5,,1,3,3,2,1,2,,female,19,2,1,2,3,2,2,4,3,2,1,1,2,2,1,3,1,2,1,2,0,0,4,2,2,2,3,4,3,4,4,4,2,2,4,4,2,2,6,5,6,7,4,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,21,14,32,16,12,11,9,12,3,2,6,b,,,,
1,1,2,1,6,3,6,,2,3,2,2,2,1,,female,18,2,2,2,3,1,2,1,1,2,1,2,3,3,2,2,2,2,2,1,2,2,2,2,3,3,3,3,3,2,3,3,1,4,1,2,2,3,4,3,3,3,3,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,17,21,27,13,24,14,6,11,4,5,5,b,,,,
1,1,2,1,6,3,5,,1,3,2,2,1,1,,female,19,2,2,3,4,2,2,3,2,3,1,4,3,3,2,2,1,3,3,2,1,1,3,2,2,3,3,3,3,3,3,3,3,1,4,2,3,4,4,4,2,3,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,26,21,28,17,22,8,9,17,1,2,5,b,,,,
1,1,2,1,6,3,6,,2,3,2,2,2,1,,female,18,2,3,3,4,2,2,4,3,2,2,2,3,2,2,3,1,3,2,0,0,0,3,3,3,3,2,3,2,2,3,3,1,0,2,3,2,2,3,1,2,2,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,27,16,27,10,28,17,9,18,6,7,4,b,,,,
1,1,1,1,6,3,6,,2,3,2,2,1,2,,female,18,2,3,2,3,2,2,1,1,1,3,3,3,3,2,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,4,4,1,1,2,3,3,4,2,2,2,2,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,21,26,32,14,29,18,6,15,7,6,5,b,,,,
1,1,2,1,6,3,1,,1,3,2,2,1,1,,female,18,2,1,1,3,2,2,3,2,2,1,2,2,3,2,3,1,2,2,1,0,0,2,2,3,2,2,3,3,2,2,2,2,1,1,3,3,3,4,5,4,5,5,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,19,16,23,13,17,14,8,11,5,3,6,b,,,,
1,1,2,1,6,2,5,,1,4,3,2,1,2,,female,18,2,4,4,4,3,3,4,0,0,4,4,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,6,6,6,5,5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,30,15,20,13,12,19,6,24,6,7,6,b,,,,
1,1,2,2,6,1,6,,2,3,3,2,1,1,3,female,20,2,4,4,4,3,4,1,3,3,3,4,2,1,1,2,0,1,1,1,0,0,2,3,2,1,2,2,1,2,2,2,1,0,2,1,1,1,7,6,6,6,6,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,9,19,6,9,19,13,20,5,7,7,b,,,,
1,1,2,1,6,3,5,,6,3,3,1,1,3,,female,18,2,2,3,2,1,1,3,1,1,2,1,3,3,2,3,2,3,3,1,1,2,4,3,3,3,3,3,3,2,3,3,3,2,3,2,3,3,3,2,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,17,23,30,16,29,5,4,13,1,2,2,b,,,,
1,1,2,1,6,2,1,,1,4,1,2,1,1,,female,18,2,4,4,4,3,3,2,2,0,4,4,2,3,1,2,1,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,4,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,17,20,12,12,21,8,22,7,7,7,b,,,,
1,1,3,1,6,6,2,,1,4,2,2,1,2,,female,18,2,2,2,3,2,2,2,3,1,2,2,3,3,3,4,3,3,3,2,3,3,3,2,3,2,3,3,2,3,3,3,3,1,3,1,1,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,21,30,27,12,25,3,8,13,0,2,1,b,,,,
1,1,2,1,7,6,"1,6,7",,2,4,3,1,1,2,,female,19,2,3,2,4,2,3,3,2,2,4,2,4,4,3,4,3,3,3,1,1,3,3,4,3,2,2,3,2,2,3,3,4,1,1,2,3,3,2,2,2,2,3,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,27,29,27,14,29,14,9,18,4,4,6,b,,,,
1,1,2,1,6,5,4,,1,3,3,2,1,2,,male,20,2,2,2,3,3,3,1,3,3,2,1,2,4,1,3,1,3,3,1,1,1,3,2,2,2,1,1,2,2,2,2,3,1,3,1,2,2,3,3,4,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,23,20,19,12,22,9,12,11,3,0,6,b,,,,
1,1,2,3,5,1,"2,7",,1,3,3,1,1,2,2,female,20,2,2,2,2,0,2,2,1,1,1,1,4,4,2,3,3,3,3,0,0,2,3,3,3,3,2,4,4,2,3,3,2,3,4,3,4,2,5,2,2,3,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,14,24,30,18,22,11,4,10,3,1,7,b,,,,
3,1,2,1,7,12,6,,2,4,3,1,2,2,,male,19,2,2,2,3,1,2,2,1,1,3,3,3,3,3,3,2,3,3,1,1,2,4,3,3,3,3,4,4,3,3,3,2,3,1,3,1,4,5,4,3,2,5,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,20,24,33,14,21,8,5,15,2,2,4,b,,,,
3,1,2,1,6,12,5,,1,4,2,2,1,2,,female,18,2,3,2,3,1,2,2,1,1,2,2,3,3,2,3,3,3,3,1,2,2,3,3,3,3,2,3,3,3,3,3,1,1,3,2,2,1,4,5,2,3,4,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,19,25,29,10,22,7,5,14,3,2,2,b,,,,
3,1,2,1,6,12,6,,1,3,4,1,1,3,,female,18,2,2,2,3,2,2,2,2,1,3,2,3,3,3,4,2,3,3,1,2,3,3,2,3,3,3,4,3,2,3,4,2,2,2,2,2,3,3,3,3,4,4,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,21,27,30,13,23,11,7,14,1,4,6,b,,,,
3,1,2,1,7,12,6,,1,2,3,1,1,2,,female,19,2,2,2,3,2,1,1,1,1,2,2,3,3,2,3,1,2,3,0,1,1,3,2,3,2,2,3,2,2,2,3,1,2,1,2,1,3,1,2,2,5,6,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,17,19,24,10,24,10,5,12,2,2,6,b,,,,
3,1,2,4,6,3,1,,1,1,2,2,1,1,3,female,21,2,0,1,3,3,2,2,2,3,2,3,3,2,1,2,0,2,2,1,0,0,3,2,3,1,2,3,2,3,3,2,0,1,1,0,1,1,3,2,3,5,5,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,21,13,24,4,22,10,10,11,1,4,5,b,,,,
